uid,group,day,hk_stepcount,hk_activeenergyburned,hk_appleexercisetime,hk_distancewalkingrunning,hk_workout_count,week
P0,treatment,26,4885.0,423.2570000000042,30.0,2.235769838952834,1,4
P0,treatment,27,5484.0,402.4340000000002,54.0,2.5832330309823828,1,4
P0,treatment,28,5935.737684147166,464.50199999999967,54.0,2.6772446770480847,1,4
P0,treatment,29,8171.0,519.8849999999953,71.0,3.724636779575005,1,5
P0,treatment,30,3994.548331546862,307.38500000000005,52.0,1.7922318612208714,1,5
P0,treatment,31,,,,,0,5
P0,treatment,32,,,,,0,5
P0,treatment,33,,,,,0,5
P0,treatment,34,,,,,0,5
P0,treatment,35,,,,,0,5
P1,control,-89,3953.0,,,1.851903201,0,-12
P1,control,-88,4208.0,,,1.9312438791443924,0,-12
P1,control,-87,3301.0,,,1.5533858797964115,0,-12
P1,control,-86,2073.0,,,0.9562169891705192,0,-12
P1,control,-85,4569.0,,,2.089942528365177,0,-12
P1,control,-84,3690.0,,,1.6527856808787766,0,-12
P1,control,-83,5207.0,,,2.417152651812448,0,-11
P1,control,-82,5004.0,,,2.307651045455646,0,-11
P1,control,-81,5133.0,,,2.3988115839417654,0,-11
P1,control,-80,6725.0,,,3.17177219784226,0,-11
P1,control,-79,4523.0,,,2.143950108277505,0,-11
P1,control,-78,6894.0,,,3.169956100144892,0,-11
P1,control,-77,3925.0,,,1.8188805475015768,0,-11
P1,control,-76,8990.0,,,4.034269190409709,0,-10
P1,control,-75,5276.0,,,2.3957570415764797,0,-10
P1,control,-74,3930.0,,,1.809450780425791,0,-10
P1,control,-73,3139.0,,,1.4421880049262508,0,-10
P1,control,-72,2681.0,,,1.2142904725193235,0,-10
P1,control,-71,7056.0,,,3.232823165056601,0,-10
P1,control,-70,4357.0,,,1.9650250962021056,0,-10
P1,control,-69,5395.0,,,2.3223324267876566,0,-9
P1,control,-68,4658.0,,,2.1018333679375263,0,-9
P1,control,-67,6277.0,,,2.882067222060563,0,-9
P1,control,-66,4229.0,,,1.879259415197372,0,-9
P1,control,-65,3890.0,,,1.8154706641431293,0,-9
P1,control,-64,4528.0,,,2.053229048836881,0,-9
P1,control,-63,5489.0,,,2.484408246574361,0,-9
P1,control,-62,3225.0,,,1.4978877813998444,0,-8
P1,control,-61,2839.0,,,1.3024489522265708,0,-8
P1,control,-60,4190.0,,,1.8877790985466496,0,-8
P1,control,-59,4461.0,,,2.121032913,0,-8
P1,control,-58,3802.0,,,1.755534922007708,0,-8
P1,control,-57,2580.0,,,1.158309586569751,0,-8
P1,control,-56,5121.0,,,2.3980410835689248,0,-8
P1,control,-55,7440.0,,,3.339145121639781,0,-7
P1,control,-54,4166.0,,,1.9469276952217125,0,-7
P1,control,-53,4504.0,,,2.1194758748647344,0,-7
P1,control,-52,3348.0,,,1.537030045051753,0,-7
P1,control,-51,3368.0,,,1.5507299391256342,0,-7
P1,control,-50,3978.0,,,1.869560468276604,0,-7
P1,control,-49,6152.0,,,2.8214099074135865,0,-7
P1,control,-48,4925.0,,,2.2458141508568628,0,-6
P1,control,-47,2696.0,,,1.2557364213725213,0,-6
P1,control,-46,2431.0,,,1.124279887244216,0,-6
P1,control,-45,4507.0,,,2.0480499009255206,0,-6
P1,control,-44,5657.0,,,2.568364792216517,0,-6
P1,control,-43,4101.0,,,1.8319310969077616,0,-6
P1,control,-42,4596.0,,,2.1532342352203444,0,-6
P1,control,-41,4173.0,,,1.9205001712140888,0,-5
P1,control,-40,12605.0,,,5.755275375,0,-5
P1,control,-39,3439.0,,,1.5882245640525252,0,-5
P1,control,-38,2285.0,,,1.1162234682041492,0,-5
P1,control,-37,2338.0,,,1.0836745055021852,0,-5
P1,control,-36,4786.0,,,2.2617318618227764,0,-5
P1,control,-35,3524.352718091161,,,1.6144932575790678,0,-5
P1,control,-34,2901.647281908839,,,1.3343925372398395,0,-4
P1,control,-33,3824.0,,,1.7982903923127742,0,-4
P1,control,-32,3988.0,,,1.8011826991983413,0,-4
P1,control,-31,4615.0,,,2.1530577672545768,0,-4
P1,control,-30,2717.0,,,1.3024080997147065,0,-4
P1,control,-29,4647.0,,,2.151735233582078,0,-4
P1,control,-28,5971.0,,,2.716584027368494,0,-4
P1,control,-27,5019.0,,,2.315079302505765,0,-3
P1,control,-26,3338.0,,,1.5547197692095451,0,-3
P1,control,-25,4212.0,,,2.025377755,0,-3
P1,control,-24,2158.0,,,0.976350237,0,-3
P1,control,-23,2495.0,,,1.1680670433881035,0,-3
P1,control,-22,2681.0,,,1.2346786048842142,0,-3
P1,control,-21,6616.0,,,2.975770580257171,0,-3
P1,control,-20,4226.0,,,1.9171778664909165,0,-2
P1,control,-19,7379.0,,,3.2781864572112918,0,-2
P1,control,-18,4121.0,,,1.9714329472023693,0,-2
P1,control,-17,3318.0,,,1.547220022492803,0,-2
P1,control,-16,2765.0,,,1.3116903146272605,0,-2
P1,control,-15,7806.0,,,3.645157757168549,0,-2
P1,control,-14,7504.0,,,3.436325810792702,0,-2
P1,control,-13,7041.0,,,3.1753793683952973,0,-1
P1,control,-12,2991.0,,,1.376651788091579,0,-1
P1,control,-11,3647.0,,,1.7046813975868345,0,-1
P1,control,-10,2889.0,,,1.3473284612613423,0,-1
P1,control,-9,4010.0,,,1.843129947314596,0,-1
P1,control,-8,3196.0,,,1.501981327054143,0,-1
P1,control,-7,6047.0,,,2.7874433993514054,0,-1
P1,control,-6,6269.8354119055975,512.4480000000004,13.0,2.8514392431586737,0,0
P1,control,-5,4883.531951473851,375.161,20.0,2.1749465071252945,0,0
P1,control,-4,5547.343578845995,571.4439999999995,15.0,2.429904078315384,0,0
P1,control,-3,2946.0,348.48,4.0,1.315436159633585,0,0
P1,control,-2,3036.0,430.81699999999967,2.0,1.3951657855369024,0,0
P1,control,-1,5852.0,506.5489999999997,13.0,2.648741646700286,0,0
P1,control,0,9822.73436,619.0220000000003,23.0,4.476157725,0,0
P1,control,1,7000.901532595949,494.56800000000027,38.0,3.0324842568755668,0,1
P1,control,2,5095.0,395.0769999999994,20.0,2.2340363404770547,0,1
P1,control,3,6688.896352735179,420.2500000000004,22.0,3.008966608329485,0,1
P1,control,4,4639.773558993352,265.4369999999998,15.0,2.136042199857099,0,1
P1,control,5,5660.178222852612,549.6499999999997,23.0,2.566164267330741,0,1
P1,control,6,6866.0,554.4809999999995,27.0,3.0462963876018416,0,1
P1,control,7,5885.0,448.5480000000001,19.0,2.6437698486117736,0,1
P1,control,8,5984.467749342598,546.3619999999999,24.0,2.7312883723401424,0,2
P1,control,9,6653.739523731689,516.6579999999999,12.0,3.0087969485300983,0,2
P1,control,10,4441.0,449.2450000000004,10.0,1.9886035387750496,0,2
P1,control,11,5790.0,263.4670000000001,7.0,2.646704894227867,0,2
P1,control,12,3879.146368215291,465.6080000000004,3.0,1.7359071298518545,0,2
P1,control,13,3983.0,351.8190000000004,7.0,1.7947864179518649,0,2
P1,control,14,5322.0,449.0960000000008,10.0,2.3783864462775117,0,2
P1,control,15,3840.2291671560224,263.1419999999999,7.0,1.7482695046428969,0,3
P1,control,16,3656.2339813001618,339.40500000000054,4.0,1.6395553085739256,0,3
P1,control,17,3153.9574357184747,363.8119999999998,5.0,1.4174178060414746,0,3
P1,control,18,2583.0,403.1439999999997,4.0,1.1631835001683737,0,3
P1,control,19,2911.0,361.0279999999994,3.0,1.3532898156548163,0,3
P1,control,20,5173.022252519102,295.8189999999994,14.0,2.2767719961862416,0,3
P1,control,21,8208.705908169633,523.7789999999998,19.0,3.655289159563854,0,3
P1,control,22,4425.112839008755,403.0679999999995,14.0,1.9761524985565824,0,4
P1,control,23,4531.414630186024,308.79899999999986,10.0,2.048876114537695,0,4
P1,control,24,2503.6590037955243,245.14699999999985,5.0,1.137429608029131,0,4
P1,control,25,2287.890822709795,285.35699999999895,8.0,1.026756266762262,0,4
P1,control,26,1953.0,182.68499999999992,1.0,0.8765300380768811,0,4
P1,control,27,4142.889715519375,318.595,6.0,1.8463675878761887,0,4
P1,control,28,4470.378071,243.16628524499816,7.0,2.0259995223405087,0,4
P1,control,29,3606.590440559351,303.3500722589748,8.0,1.6343606448790338,0,5
P1,control,30,7363.802222,481.0516424960268,24.0,3.28422321965176,0,5
P1,control,31,1371.0669222621923,103.43600000000008,2.0,0.6022397956703578,0,5
P1,control,32,,,,,0,5
P1,control,33,,,,,0,5
P1,control,34,,,,,0,5
P1,control,35,,,,,0,5
P2,control,-89,2503.0,257.877,12.0,1.1520993476088852,0,-12
P2,control,-88,3542.0,284.3399999999999,21.0,1.624790963473479,0,-12
P2,control,-87,3861.748777774448,397.295,12.0,1.8072040079875176,0,-12
P2,control,-86,2408.855109223768,302.84699999999987,12.0,1.1085178931189867,0,-12
P2,control,-85,2245.0,239.747,7.0,1.040991064634705,0,-12
P2,control,-84,3903.0,357.8140000000003,20.0,1.8090561660200728,0,-12
P2,control,-83,4920.548075538934,418.4929999999999,37.0,2.312877895680104,0,-11
P2,control,-82,6358.0,479.0369999999999,30.0,2.980454992857715,0,-11
P2,control,-81,4667.107784392796,408.8859999999999,16.0,2.1520492898962216,0,-11
P2,control,-80,3912.0,349.32673089848294,18.0,1.8274848178622685,0,-11
P2,control,-79,4430.063982,402.2293239511983,15.0,2.078525499357402,0,-11
P2,control,-78,4713.936018,403.66094515031887,15.0,2.1870249426276733,0,-11
P2,control,-77,2570.0,285.801,11.0,1.1899239051233832,0,-11
P2,control,-76,3485.711506598602,271.1770000000001,18.0,1.5749943945426212,0,-10
P2,control,-75,4118.775509517796,374.0239999999999,21.0,1.927452911550584,0,-10
P2,control,-74,4111.0,331.7230000000003,15.0,1.9509295286889865,0,-10
P2,control,-73,5937.693360253569,450.1465673117312,19.0,2.7997414139820704,0,-10
P2,control,-72,4367.0,451.0104326882688,20.0,2.0052714808697303,0,-10
P2,control,-71,3302.0,304.4424032983111,12.0,1.5152020395523509,0,-10
P2,control,-70,2599.0,216.15963595682692,8.0,1.169511708277409,0,-10
P2,control,-69,1031.0,164.25996074486207,7.0,0.4797285250249352,0,-9
P2,control,-68,1040.0,161.43227488674566,7.0,0.4701441346003531,0,-9
P2,control,-67,4446.685147967368,401.2874731590689,19.0,2.0753192631293613,0,-9
P2,control,-66,6554.385867286217,477.7182519541857,19.0,3.058248149169291,0,-9
P2,control,-65,4748.523620226904,425.6230000000001,13.0,2.215140201368442,0,-9
P2,control,-64,5155.385448356467,504.6850000000002,13.0,2.396783761113551,0,-9
P2,control,-63,4065.0,373.4620000000001,9.0,1.8856595146269544,0,-9
P2,control,-62,3175.665978817615,372.9200000000001,8.0,1.4458327971849487,0,-8
P2,control,-61,1652.860969781141,277.94825912516774,3.0,0.7459543157718523,0,-8
P2,control,-60,2102.0682611442203,268.55035435746805,9.0,0.9596303142511678,0,-8
P2,control,-59,1661.0,225.4690000969747,4.0,0.7543266251138904,0,-8
P2,control,-58,1934.5380298822524,220.34838642038932,8.0,0.8928052440339944,0,-8
P2,control,-57,5039.0,340.24802681495026,15.0,2.3173358553529493,0,-8
P2,control,-56,3451.0,290.46697318504994,11.0,1.5573578061545306,0,-8
P2,control,-55,4412.0,353.1297091608631,20.0,2.024842019489068,0,-7
P2,control,-54,2646.0,213.3532908391369,6.0,1.220985031666097,0,-7
P2,control,-53,3560.830401720358,248.75000000000017,18.0,1.631867816291257,0,-7
P2,control,-52,1418.0,183.9890000000001,3.0,0.6526132637335569,0,-7
P2,control,-51,956.0,184.8277014167185,4.0,0.4480188214660301,0,-7
P2,control,-50,2521.2168939423523,277.38288711725875,11.0,1.1694916008221758,0,-7
P2,control,-49,3755.783106057648,348.29442312388056,29.0,1.7322819413940909,0,-7
P2,control,-48,2342.0,273.2969883421419,11.0,1.0984119026332413,0,-6
P2,control,-47,2502.0,284.9420000000002,15.0,1.1764302624981753,0,-6
P2,control,-46,2290.789855392087,276.3910000000001,10.0,1.0633278616049782,0,-6
P2,control,-45,3076.0,247.111,13.0,1.396788369440208,0,-6
P2,control,-44,2388.0,271.9880000000002,10.0,1.093896394336709,0,-6
P2,control,-43,2616.0,282.41600000000005,6.0,1.1947723195222533,0,-6
P2,control,-42,2356.0,281.882,9.0,1.0885575452820928,0,-6
P2,control,-41,2348.0,238.65800000000013,14.0,1.0743571911955505,0,-5
P2,control,-40,3301.800212553609,299.67400000000004,19.0,1.511248846508367,0,-5
P2,control,-39,3419.0,376.0609999999999,19.0,1.5984324080064003,0,-5
P2,control,-38,3910.0,373.8062738568184,9.0,1.755521439213484,0,-5
P2,control,-37,2731.98081259144,360.3676799475709,11.0,1.250159783760757,0,-5
P2,control,-36,2093.378712014018,361.7577363929251,11.0,0.9551655443829524,0,-5
P2,control,-35,4083.3836028606593,470.5443098026852,14.0,1.905060314021812,0,-5
P2,control,-34,3256.187693779784,392.157,10.0,1.492642361725487,0,-4
P2,control,-33,2080.0,211.0999999999998,15.0,0.96780541,0,-4
P2,control,-32,1673.803155370175,232.29323636126853,10.0,0.7662005904380571,0,-4
P2,control,-31,1884.0,252.2567636387316,5.0,0.8754833867607684,0,-4
P2,control,-30,2723.803020232407,280.1650000000001,11.0,1.2362567758196072,0,-4
P2,control,-29,2736.6554860213414,359.45199999999994,23.0,1.2524062912969502,0,-4
P2,control,-28,2982.256230983823,231.9127668407217,15.0,1.356187595,0,-4
P2,control,-27,4950.0,370.8311564706752,30.0,2.278310749621458,0,-3
P2,control,-26,4664.0,402.9360766886032,28.0,2.1359163364073845,0,-3
P2,control,-25,1789.0,239.19946218641013,12.0,0.8326649809027552,0,-3
P2,control,-24,2701.5254090348253,233.2405378,11.0,1.2259479700927065,0,-3
P2,control,-23,1357.0,183.141,7.0,0.6167728105288771,0,-3
P2,control,-22,2835.160900947124,297.87327029262894,16.0,1.2966494978780676,0,-3
P2,control,-21,4857.0,378.33972970737096,18.0,2.269990206796201,0,-3
P2,control,-20,3048.2196862883434,334.6133995163346,14.0,1.4172166309597176,0,-2
P2,control,-19,4276.917143542983,390.9456004836656,16.0,1.9500043567660807,0,-2
P2,control,-18,2504.6253648460684,216.142,7.0,1.1490500890108652,0,-2
P2,control,-17,2610.8208752901937,281.37000000000006,13.0,1.2137981124792268,0,-2
P2,control,-16,4759.2550832327815,463.9857255,20.0,2.2283782058496304,0,-2
P2,control,-15,4361.300300577649,398.5972745372589,18.0,1.985025311838179,0,-2
P2,control,-14,2913.0,249.961,11.0,1.3207871596892526,0,-2
P2,control,-13,2455.994530323147,183.2190253841887,9.0,1.0716154953725523,0,-1
P2,control,-12,2737.0,269.2819746158114,21.0,1.2477503764667883,0,-1
P2,control,-11,2284.0,225.3400000000001,13.0,1.0360646300971996,0,-1
P2,control,-10,3647.061686,438.5503602,37.0,1.651761456,1,-1
P2,control,-9,4426.279585442309,512.9256397890271,41.0,2.0042244033531675,1,-1
P2,control,-8,1686.4908411048584,327.6710000000011,29.0,0.7632227408174034,1,-1
P2,control,-7,4364.432200636958,598.0805565573042,49.0,1.989513291890285,1,-1
P2,control,-6,2043.0,29.719443442688306,,0.8745156064513837,0,0
P2,control,-5,1787.356237514342,237.88812894485244,20.0,0.8012141327997564,0,0
P2,control,-4,6604.145102878018,964.1048070189246,94.0,3.0406132803895223,2,0
P2,control,-3,3973.6183194685136,657.5250640362341,52.0,1.7744942593655333,1,0
P2,control,-2,1914.0,303.12148731202865,7.0,0.8686913071255278,0,0
P2,control,-1,3779.553117370396,436.5709627954105,11.0,1.744618877544436,0,0
P2,control,0,2058.0,544.9155498925574,56.0,0.9536948161307356,1,0
P2,control,1,1575.0,468.3699999999959,48.0,0.7191009831164225,1,1
P2,control,2,3374.0,283.72399999999993,9.0,1.555364389490197,0,1
P2,control,3,4164.0,511.51600000000127,41.0,1.8979832220756216,1,1
P2,control,4,2180.348720644476,393.4470000000047,31.0,0.9990359,1,1
P2,control,5,3712.0,666.2239003941088,76.0,1.6918030798956354,1,1
P2,control,6,4107.183224731982,656.6760996059049,57.0,1.8447711126065216,1,1
P2,control,7,4968.161512851575,641.9524305253744,68.0,2.2619433765009958,1,1
P2,control,8,3352.0,544.6545694746432,46.0,1.516260913,1,2
P2,control,9,1894.0,492.0817962359727,38.0,0.8581745957236375,1,2
P2,control,10,7406.0,755.7222727009671,56.0,2.934485885171514,1,2
P2,control,11,2635.0,482.47293106305847,37.0,1.1908394040451782,1,2
P2,control,12,2778.0,332.69632060177946,17.0,1.302129007123907,0,2
P2,control,13,2306.0,412.42267939822045,43.0,1.0427992783377995,1,2
P2,control,14,897.7253804388253,145.97499999999994,9.0,0.4002531828288508,0,2
P2,control,15,2214.2433824038044,472.87299999999726,44.0,1.0057936691416005,1,3
P2,control,16,1776.0,298.2938877811049,9.0,0.8246433918373279,0,3
P2,control,17,4694.481935028285,921.9686536657772,97.0,2.130541927831236,2,3
P2,control,18,9668.868405,839.5384585531177,85.0,5.282091506256955,1,3
P2,control,19,4109.824856302715,759.3498978534335,62.0,1.927073748612509,1,3
P2,control,20,5228.509226858144,694.8032364508413,59.0,2.489638176,1,3
P2,control,21,3280.0,448.9454420890189,14.0,1.554371758494755,0,3
P2,control,22,7051.109775590518,805.9504236067049,73.0,2.8759710224317896,4,4
P2,control,23,3513.230899503329,693.8202224402011,50.0,1.648336135766372,1,4
P2,control,24,2177.2412211848177,644.1654985414971,37.0,1.0205735720378464,1,4
P2,control,25,2465.0078350080603,616.8122790183174,44.0,1.141245788412791,1,4
P2,control,26,2527.429366829605,447.783,30.0,1.1950618500586958,1,4
P2,control,27,2367.0,227.05076168596605,9.0,1.0979109367652995,0,4
P2,control,28,4165.788763437373,405.0141309,23.0,1.978621514038479,0,4
P2,control,29,4689.0,589.7431074197556,57.0,2.26650400429786,2,5
P2,control,30,1797.8792118961671,452.21004629556415,43.0,0.8430625483369844,1,5
P2,control,31,4315.895353841414,624.0209537044318,62.0,2.0043597372312303,1,5
P2,control,32,4421.0,656.9223615940135,53.0,2.1049361131866786,1,5
P2,control,33,7249.014232282738,703.1940766,31.0,3.166633691730387,1,5
P2,control,34,5434.0,642.3585618069319,28.0,2.1519735992960496,1,5
P2,control,35,7070.311847739953,754.4379999999921,55.0,3.3658185542763857,1,5
P3,control,-89,8.0,,,0.002435775,0,-12
P3,control,-88,19.0,,,0.007437813,0,-12
P3,control,-87,99.0,,,0.047833154,0,-12
P3,control,-86,78.0,,,0.03610788,0,-12
P3,control,-85,47.0,,,0.022269944,0,-12
P3,control,-84,97.0,,,0.046565557,0,-12
P3,control,-83,63.0,,,0.022754613,0,-11
P3,control,-82,30.0,,,0.013657739,0,-11
P3,control,-81,28.0,,,0.013732303,0,-11
P3,control,-80,386.0,,,0.1896984112780503,0,-11
P3,control,-79,270.0,,,0.111766036,0,-11
P3,control,-78,22.0,,,0.011110117,0,-11
P3,control,-77,72.0,,,0.032218096,0,-11
P3,control,-76,90.0,,,0.039146385,0,-10
P3,control,-75,70.0,,,0.032410721,0,-10
P3,control,-74,367.0,,,0.1780849836951331,0,-10
P3,control,-73,108.0,,,0.049927175,0,-10
P3,control,-72,622.0,,,0.2685690567085499,0,-10
P3,control,-71,420.0,,,0.1886855762347005,0,-10
P3,control,-70,292.0,,,0.1369750656167631,0,-10
P3,control,-69,207.0,,,0.097132745,0,-9
P3,control,-68,363.0,,,0.1761214507277875,0,-9
P3,control,-67,53.0,,,0.019038813,0,-9
P3,control,-66,19.0,,,0.006431192,0,-9
P3,control,-65,29.0,,,0.013489969,0,-9
P3,control,-64,133.0,,,0.065144556,0,-9
P3,control,-63,70.0,,,0.052816551,0,-9
P3,control,-62,26.0,,,0.012924521,0,-8
P3,control,-61,65.0,,,0.031503519,0,-8
P3,control,-60,51.0,,,0.025985743,0,-8
P3,control,-59,40.0,,,0.01816268,0,-8
P3,control,-58,28.0,,,0.014390957,0,-8
P3,control,-57,44.0,,,0.016242643,0,-8
P3,control,-56,1348.0,,,0.673609868,0,-8
P3,control,-55,64.0,,,0.029738825,0,-7
P3,control,-54,18.0,,,0.005878171,0,-7
P3,control,-53,202.0,,,0.095691164,0,-7
P3,control,-52,762.0,,,0.3561513262545902,0,-7
P3,control,-51,359.0,,,0.1672420563905844,0,-7
P3,control,-50,77.0,,,0.039233377,0,-7
P3,control,-49,,,,,0,-7
P3,control,-48,151.0,,,0.066629633,0,-6
P3,control,-47,423.0,,,0.1900836614173069,0,-6
P3,control,-46,258.0,,,0.1069193410482823,0,-6
P3,control,-45,413.0,,,0.1741827726077929,0,-6
P3,control,-44,591.0,,,0.2806718104970552,0,-6
P3,control,-43,36.0,,,0.017025571,0,-6
P3,control,-42,49.0,,,0.021020987,0,-6
P3,control,-41,27.0,,,0.012936948,0,-5
P3,control,-40,102.0,,,0.049088324,0,-5
P3,control,-39,8.0,,,0.003181421,0,-5
P3,control,-38,,,,,0,-5
P3,control,-37,22.0,,,0.009246003,0,-5
P3,control,-36,55.0,,,0.025849042,0,-5
P3,control,-35,15.0,,,0.006959357,0,-5
P3,control,-34,37.0,,,0.016969647,0,-4
P3,control,-33,92.0,,,0.046801678,0,-4
P3,control,-32,294.0,,,0.1298727928895671,0,-4
P3,control,-31,31.0,,,0.014993687,0,-4
P3,control,-30,602.0,,,0.2882603097909503,0,-4
P3,control,-29,115.0,,,0.049138034,0,-4
P3,control,-28,60.0,,,0.027874712,0,-4
P3,control,-27,93.0,,,0.041874205,0,-3
P3,control,-26,,,,,0,-3
P3,control,-25,41.0,,,0.020287769,0,-3
P3,control,-24,79.0,,,0.033728028,0,-3
P3,control,-23,8.0,,,0.003827647,0,-3
P3,control,-22,82.0,,,0.03468494,0,-3
P3,control,-21,16.0,,,0.007910055,0,-3
P3,control,-20,144.0,,,0.063249374,0,-2
P3,control,-19,21.0,,,0.009736887,0,-2
P3,control,-18,111.0,,,0.052518293,0,-2
P3,control,-17,132.0,,,0.061459825,0,-2
P3,control,-16,17.0,,,0.00848793,0,-2
P3,control,-15,42.0,,,0.01526709,0,-2
P3,control,-14,27.0,,,0.011731488,0,-2
P3,control,-13,11.0,,,0.00508903,0,-1
P3,control,-12,13.0,,,0.005977591,0,-1
P3,control,-11,923.0,,,0.449823033,0,-1
P3,control,-10,80.0,,,0.037381691,0,-1
P3,control,-9,981.0,,,0.4574224031654193,0,-1
P3,control,-8,8.0,,,0.003927066,0,-1
P3,control,-7,32.0,,,0.012601408,0,-1
P3,control,-6,368.72220971261993,58.42278588613818,,0.1848269779009132,0,0
P3,control,-5,27.277790287380057,4.350214113861829,,0.013597877,0,0
P3,control,-4,,0.587,,,0,0
P3,control,-3,76.0,0.093,,0.03502048,0,0
P3,control,-2,22.0,,,0.011271673,0,0
P3,control,-1,,,,,0,0
P3,control,0,278.54403974641525,154.01958868736148,,0.130294299,0,0
P3,control,1,184.0,15.149411312638536,,0.087774895,0,1
P3,control,2,1130.0,0.724,,0.4855208084785912,0,1
P3,control,3,40.0,19.13308140833353,,0.018555697,0,1
P3,control,4,1183.0,125.38491859166643,,0.5120541358061029,0,1
P3,control,5,235.0,89.215,,0.1199177726493129,0,1
P3,control,6,235.0,145.7290000000002,,0.1043623992144495,0,1
P3,control,7,137.0,0.437,,0.059974747,0,1
P3,control,8,54.0,0.614,,0.022673835,0,2
P3,control,9,1259.0,435.61800000000005,,0.602721856,0,2
P3,control,10,1837.0,589.7576322336399,1.0,0.899819957,0,2
P3,control,11,736.0,255.8271576406591,1.0,0.3560799466288942,0,2
P3,control,12,957.9967166498702,147.9018656025817,,0.4542095762403989,0,2
P3,control,13,586.0,9.608344523118973,,0.2955862761474516,0,2
P3,control,14,1020.0,,,0.4481018352820402,0,2
P3,control,15,59.0,,,0.032199455,0,3
P3,control,16,1222.8877362056933,,,0.5523248628990053,0,3
P3,control,17,1156.112263794307,152.93999999999997,,0.5577779827963709,0,3
P3,control,18,96.0,2.8830000000000005,,0.046876243,0,3
P3,control,19,790.0,104.03199999999998,,0.3480150779938907,0,3
P3,control,20,1741.0,0.177,,0.8024115840861894,0,3
P3,control,21,752.0,,,0.3630485464885187,0,3
P3,control,22,999.0,,,0.4344751650360989,0,4
P3,control,23,372.0,,,0.1730705181739905,0,4
P3,control,24,277.0,,,0.1283007237732616,0,4
P3,control,25,53.0,,,0.025177961,0,4
P3,control,26,2581.863270732504,,,1.1855089730621229,0,4
P3,control,27,2077.136729267496,,,0.9551729503463244,0,4
P3,control,28,561.0,0.1159999999999999,,0.2507232760676195,0,4
P3,control,29,678.6760722416755,,,0.3047816762784529,0,5
P3,control,30,1134.3239277583243,37.516,,0.5216157558753658,0,5
P3,control,31,29.0,0.466,,0.011936541,0,5
P3,control,32,198.0,,,0.1091065676449693,0,5
P3,control,33,426.0,,,0.1929978923089014,0,5
P3,control,34,877.0,,,0.4050843076434249,0,5
P3,control,35,47.0,,,0.023158504,0,5
P4,control,-89,3774.186269618264,233.0740000000001,9.0,1.7088377407924724,0,-12
P4,control,-88,4423.0,209.21300000000008,12.0,1.9833348589725857,0,-12
P4,control,-87,4540.516044010678,245.696,14.0,2.060735366098481,0,-12
P4,control,-86,4896.0,242.927,9.0,2.0112964273379994,0,-12
P4,control,-85,4153.0,261.615,10.0,1.8893395780059143,0,-12
P4,control,-84,10856.689895143269,369.1350000000001,28.0,5.054661145,0,-12
P4,control,-83,4219.0,263.85600000000005,13.0,1.937225498671076,0,-11
P4,control,-82,7241.408011539018,308.5029999999998,9.0,3.2947954980091816,0,-11
P4,control,-81,3038.0,230.7990000000001,8.0,1.4098360563248369,0,-11
P4,control,-80,4678.945593746345,268.727,13.0,2.149679913881075,0,-11
P4,control,-79,4619.0,201.303,7.0,2.089310310764393,0,-11
P4,control,-78,5345.207304,262.21899999999977,13.0,2.407412639358933,0,-11
P4,control,-77,11132.0,432.835,35.0,5.215766966643549,0,-11
P4,control,-76,5042.0,256.62771343465886,11.0,2.3009764156113977,0,-10
P4,control,-75,3839.0,64.21628656534114,3.0,1.6398917342443564,0,-10
P4,control,-74,3593.7977101795827,234.56400000000016,10.0,1.6357987205884337,0,-10
P4,control,-73,3233.0,237.119,6.0,1.481750842449345,0,-10
P4,control,-72,4463.0,200.68700000000007,10.0,2.023975500436362,0,-10
P4,control,-71,4367.501376605809,265.05400000000003,15.0,2.0269340680940937,0,-10
P4,control,-70,12270.399534095312,457.02599999999967,31.0,5.804581811774177,0,-10
P4,control,-69,7188.0,301.9209999999997,20.0,3.267092071566946,0,-9
P4,control,-68,5993.0,269.89000562741325,12.0,2.725736534304113,0,-9
P4,control,-67,4330.819577050344,245.25899437258664,9.0,1.9977468088043464,0,-9
P4,control,-66,3407.581650920692,212.246,13.0,1.5486842049843044,0,-9
P4,control,-65,5777.330711279368,301.6970000000001,14.0,2.6574308131082343,0,-9
P4,control,-64,5291.0,223.17508503276167,11.0,2.3687281202994326,0,-9
P4,control,-63,11298.0,420.3529149672384,26.0,5.279649979359261,0,-9
P4,control,-62,8418.369758388992,338.68100000000004,35.0,3.874946847213488,0,-8
P4,control,-61,3576.133073720764,223.783,7.0,1.6409895190633668,0,-8
P4,control,-60,3282.427837432129,222.90200000000016,11.0,1.5026290209604944,0,-8
P4,control,-59,5564.0,294.3190000000003,13.0,2.5193519450080397,0,-8
P4,control,-58,3249.0,157.01200000000009,8.0,1.3770177520795168,0,-8
P4,control,-57,3318.0,239.64200000000005,7.0,1.5082321788804371,0,-8
P4,control,-56,12941.024328947316,475.1222339429274,31.0,6.041613099345901,0,-8
P4,control,-55,4908.253632492619,253.26776605707275,10.0,2.2576130910742136,0,-7
P4,control,-54,6324.228130752065,234.055,16.0,2.8525620973712287,0,-7
P4,control,-53,3272.678996049177,249.42300000000023,11.0,1.4836594971993364,0,-7
P4,control,-52,3465.236346,227.9530000000001,10.0,1.5696464625142437,0,-7
P4,control,-51,3122.0,226.997,10.0,1.4157904408811928,0,-7
